run_id,filename,number_of_data,model,prompt_type,number_of_shots,temperature,max_new_tokens,batch_size,pad_token,pad_token_id,eos_token_id,seed,device,exact_match_accuracy,exact_match_f1,exact_match_loss,exact_match_gain,bert_score_accuracy,bert_score_f1,bert_score_loss,bert_score_gain,edit_distance,single_bert_score
20230524_165342,tracking_shuffled_objects/task.json,745,togethercomputer/GPT-JT-6B-v1,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.3234899329,0.283408354,119,131,0.3302013423,0.3018632471,135,132,31.33557047,0.8678571582
20230524_165506,tracking_shuffled_objects/task.json,745,togethercomputer/GPT-JT-6B-v1,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3275167785,0.2882085904,120,134,0.3342281879,0.3058685695,139,137,31.34496644,0.8679120541
20230524_165856,tracking_shuffled_objects/task.json,745,t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.01744966443,0.02492522706,-100,-100,0.344966443,0.2884031018,-100,-100,36.51409396,0.8351873159
20230524_165902,tracking_shuffled_objects/task.json,745,t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.01610738255,0.02304030643,-100,-100,0.3503355705,0.2984830187,-100,-100,36.48590604,0.8351832628
20230524_165908,tracking_shuffled_objects/task.json,745,t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.01610738255,0.02380088844,-100,-100,0.3476510067,0.2883794797,-100,-100,36.45234899,0.8352282047
20230524_165913,tracking_shuffled_objects/task.json,745,t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.01073825503,0.01647928372,-100,-100,0.3342281879,0.2755724081,-100,-100,34.31409396,0.8309075236
20230524_165922,tracking_shuffled_objects/task.json,745,t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.01610738255,0.02392151717,-100,-100,0.3395973154,0.2861043927,-100,-100,34.0442953,0.8315201998
20230524_165930,tracking_shuffled_objects/task.json,745,t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.01744966443,0.02547004426,-100,-100,0.3395973154,0.2850074373,-100,-100,34.08993289,0.8314363956
20230524_165939,tracking_shuffled_objects/task.json,745,t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,44.09261745,-100
20230524_165944,tracking_shuffled_objects/task.json,745,t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,44.09395973,-100
20230524_165950,tracking_shuffled_objects/task.json,745,t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,44.09530201,-100
20230524_165956,tracking_shuffled_objects/task.json,745,t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,41.61342282,-100
20230524_170005,tracking_shuffled_objects/task.json,745,t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,41.62013423,-100
20230524_170014,tracking_shuffled_objects/task.json,745,t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0,0,-100,-100,-100,-100,-100,-100,41.62416107,-100
20230524_170023,tracking_shuffled_objects/task.json,745,t5-small,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.001342281879,0.002192982456,-100,-100,0.3409395973,0.266163265,-100,-100,42.54362416,0.8285574913
20230524_170028,tracking_shuffled_objects/task.json,745,t5-small,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.001342281879,0.002192982456,-100,-100,0.3422818792,0.2665742893,-100,-100,42.57315436,0.8285501003
20230524_170034,tracking_shuffled_objects/task.json,745,t5-small,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.001342281879,0.002192982456,-100,-100,0.3395973154,0.2641166764,-100,-100,42.6147651,0.8283835053
20230524_170040,tracking_shuffled_objects/task.json,745,t5-small,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.3302013423,0.2532712392,-100,-100,34.43624161,0.8211778998
20230524_170048,tracking_shuffled_objects/task.json,745,t5-small,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.3302013423,0.2568987005,-100,-100,34.47651007,0.8214201331
20230524_170056,tracking_shuffled_objects/task.json,745,t5-small,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0,0,-100,-100,0.3315436242,0.2544146125,-100,-100,34.34765101,0.8212652206
20230524_170258,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3248322148,0.2874328098,9,238,0.3315436242,0.2729436195,130,120,10.19865772,0.847545743
20230524_170301,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3261744966,0.2885262928,8,239,0.3315436242,0.2729436195,132,118,10.19463087,0.8475487828
20230524_170304,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3261744966,0.2885543053,8,239,0.3315436242,0.2729436195,131,119,10.19463087,0.8476082683
20230524_170307,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3288590604,0.2891367375,4,241,0.3355704698,0.2722797757,124,125,10.06040268,0.8483786583
20230524_170313,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3315436242,0.2909013529,8,243,0.3382550336,0.2742536747,127,126,10.05100671,0.8485580087
20230524_170319,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.332885906,0.2947825202,8,243,0.3355704698,0.2719257679,128,125,10.06040268,0.8484714031
20230524_170326,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3315436242,0.3356152474,0,247,-100,-100,-100,-100,7.147651007,-100
20230524_170329,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3342281879,0.3370134718,0,249,-100,-100,-100,-100,7.15704698,-100
20230524_170333,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed-adv,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3315436242,0.3356152474,0,247,-100,-100,-100,-100,7.162416107,-100
20230524_170342,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3288590604,0.3373563218,0,245,-100,-100,-100,-100,5.67114094,-100
20230524_170348,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3208053691,0.3306647124,0,239,-100,-100,-100,-100,5.679194631,-100
20230524_170355,tracking_shuffled_objects/task.json,745,google/flan-t5-small,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3248322148,0.3344180344,0,242,-100,-100,-100,-100,5.675167785,-100
20230524_170401,tracking_shuffled_objects/task.json,745,google/flan-t5-small,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.08590604027,0.09366437001,1,64,0.3369127517,0.2619400283,139,136,11.62281879,0.8188815713
20230524_170404,tracking_shuffled_objects/task.json,745,google/flan-t5-small,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.08590604027,0.09356999679,1,64,0.3355704698,0.2605504451,138,133,11.59328859,0.8189287782
20230524_170407,tracking_shuffled_objects/task.json,745,google/flan-t5-small,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.08590604027,0.09348625496,1,64,0.3315436242,0.2583513093,138,132,11.62281879,0.8188900948
20230524_170409,tracking_shuffled_objects/task.json,745,google/flan-t5-small,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.1812080537,0.1722823039,0,135,0.3248322148,0.2731618534,121,117,13.23758389,0.8567298651
20230524_170416,tracking_shuffled_objects/task.json,745,google/flan-t5-small,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.1812080537,0.1715969586,0,135,0.3248322148,0.273155602,122,118,13.20939597,0.8570458293
20230524_170423,tracking_shuffled_objects/task.json,745,google/flan-t5-small,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.1812080537,0.1721755926,0,135,0.3248322148,0.2732502034,121,116,13.17986577,0.8568224907
20230524_171116,tracking_shuffled_objects/task.json,745,t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.1194630872,0.1205628727,12,88,0.3127516779,0.281933654,161,137,32.81744966,0.8647094965
20230524_171134,tracking_shuffled_objects/task.json,745,t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.1194630872,0.1206498958,11,88,0.3127516779,0.2825621456,162,134,32.76510067,0.8646792173
20230524_171152,tracking_shuffled_objects/task.json,745,t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.1194630872,0.1203388835,11,88,0.3181208054,0.2896779606,159,137,32.7114094,0.8648819923
20230524_171210,tracking_shuffled_objects/task.json,745,t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.1234899329,0.1232623395,8,92,0.3302013423,0.3011024017,150,147,40.91409396,0.8597394824
20230524_171246,tracking_shuffled_objects/task.json,745,t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.122147651,0.1226187034,12,91,0.3302013423,0.3009863425,154,147,40.93288591,0.8594970703
20230524_171321,tracking_shuffled_objects/task.json,745,t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.1234899329,0.1253763366,13,92,0.3302013423,0.3022174548,155,148,40.88590604,0.8597648144
20230524_171356,tracking_shuffled_objects/task.json,745,t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0,0,0,0,-100,-100,-100,-100,45.2885906,-100
20230524_171415,tracking_shuffled_objects/task.json,745,t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0,0,0,0,-100,-100,-100,-100,45.30738255,-100
20230524_171433,tracking_shuffled_objects/task.json,745,t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0,0,0,0,-100,-100,-100,-100,45.26308725,-100
20230524_171451,tracking_shuffled_objects/task.json,745,t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.004026845638,0.006016064257,0,3,-100,-100,-100,-100,32.48724832,-100
20230524_171532,tracking_shuffled_objects/task.json,745,t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.004026845638,0.006016064257,0,3,-100,-100,-100,-100,32.42550336,-100
20230524_171613,tracking_shuffled_objects/task.json,745,t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.002684563758,0.004016129032,0,2,-100,-100,-100,-100,32.34765101,-100
20230524_171654,tracking_shuffled_objects/task.json,745,t5-large,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.001342281879,0.002777777778,1,1,0.322147651,0.2624337077,105,91,49.81744966,0.815564394
20230524_171712,tracking_shuffled_objects/task.json,745,t5-large,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.001342281879,0.002777777778,1,1,0.3248322148,0.2655833555,104,91,49.82818792,0.815410018
20230524_171730,tracking_shuffled_objects/task.json,745,t5-large,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.001342281879,0.002777777778,1,1,0.3194630872,0.2578513911,104,89,49.82550336,0.8153778315
20230524_171748,tracking_shuffled_objects/task.json,745,t5-large,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.004026845638,0.005820399113,0,3,0.3395973154,0.2948870636,92,99,45.66979866,0.8398547173
20230524_171819,tracking_shuffled_objects/task.json,745,t5-large,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.004026845638,0.007832445332,0,3,0.3463087248,0.3019236724,88,100,45.56375839,0.8401495814
20230524_171849,tracking_shuffled_objects/task.json,745,t5-large,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.002684563758,0.004856254856,0,2,0.3409395973,0.2962301845,89,96,45.76912752,0.8398769498
20230524_172428,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3342281879,0.3375002852,148,155,0.3570469799,0.3145070206,81,100,9.991946309,0.8471832275
20230524_172437,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3342281879,0.3375002852,149,155,0.3570469799,0.3145070206,81,100,9.991946309,0.8471832275
20230524_172446,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3342281879,0.3375002852,149,155,0.3570469799,0.3145070206,81,100,9.991946309,0.8471832275
20230524_172454,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3342281879,0.3375002852,150,154,0.3570469799,0.3145070206,76,92,9.991946309,0.8471054435
20230524_172523,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3342281879,0.3375002852,150,152,0.3570469799,0.3145070206,76,90,9.991946309,0.8471054435
20230524_172551,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3342281879,0.3375002852,152,153,0.3570469799,0.3145070206,76,92,9.991946309,0.8471054435
20230524_172619,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3342281879,0.3756511034,166,168,-100,-100,-100,-100,5.665771812,-100
20230524_172626,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3342281879,0.3756511034,169,169,-100,-100,-100,-100,5.665771812,-100
20230524_172634,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed-adv,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3342281879,0.3756511034,166,168,-100,-100,-100,-100,5.665771812,-100
20230524_172642,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3342281879,0.3756511034,163,167,-100,-100,-100,-100,5.665771812,-100
20230524_172714,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3342281879,0.3756511034,158,168,-100,-100,-100,-100,5.665771812,-100
20230524_172747,tracking_shuffled_objects/task.json,745,google/flan-t5-large,closed-adv,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3342281879,0.3756511034,160,167,-100,-100,-100,-100,5.665771812,-100
20230524_172824,tracking_shuffled_objects/task.json,745,google/flan-t5-large,open,0,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.2939597315,0.2985371469,20,175,0.3651006711,0.3184208581,79,100,10.14228188,0.8450365663
20230524_172833,tracking_shuffled_objects/task.json,745,google/flan-t5-large,open,0,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.2953020134,0.2999701275,20,176,0.366442953,0.3206784679,79,102,10.13154362,0.8450971842
20230524_172841,tracking_shuffled_objects/task.json,745,google/flan-t5-large,open,0,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.2953020134,0.2999701275,20,176,0.366442953,0.3206784679,78,104,10.13154362,0.8450971246
20230524_172849,tracking_shuffled_objects/task.json,745,google/flan-t5-large,open,5,0.01,adaptive,16,<pad>,0,1,2266,NVIDIA A100-PCIE-40GB,0.3302013423,0.3264991476,62,173,0.3570469799,0.3148157516,99,123,10.00671141,0.8476020098
20230524_172912,tracking_shuffled_objects/task.json,745,google/flan-t5-large,open,5,0.01,adaptive,16,<pad>,0,1,105,NVIDIA A100-PCIE-40GB,0.3302013423,0.3264991476,62,173,0.3570469799,0.3148157516,99,123,10.00671141,0.8476020098
20230524_172935,tracking_shuffled_objects/task.json,745,google/flan-t5-large,open,5,0.01,adaptive,16,<pad>,0,1,86379,NVIDIA A100-PCIE-40GB,0.3302013423,0.3264991476,62,173,0.3570469799,0.3148157516,99,123,10.00805369,0.847640872
20230524_215301,tracking_shuffled_objects/task.json,745,Rachneet/gpt2-xl-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.1597315436,0.1370059459,0,119,0.3248322148,0.2598468926,97,83,60.62013423,0.7772089243
20230524_215339,tracking_shuffled_objects/task.json,745,Rachneet/gpt2-xl-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.1583892617,0.1358836292,0,118,0.3275167785,0.2619427758,95,83,61.71006711,0.777014792
20230524_215416,tracking_shuffled_objects/task.json,745,Rachneet/gpt2-xl-alpaca,open,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.1583892617,0.1356913215,0,118,0.3288590604,0.2653282682,94,86,62.99865772,0.7768297195
20230524_215454,tracking_shuffled_objects/task.json,745,Rachneet/gpt2-xl-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100-PCIE-40GB,0.3073825503,0.2583499315,62,164,0.332885906,0.2887368305,134,134,51.26174497,0.8254848123
20230524_220126,tracking_shuffled_objects/task.json,745,Rachneet/gpt2-xl-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100-PCIE-40GB,0.3073825503,0.2583765904,63,164,0.3342281879,0.2901291503,136,136,51.77986577,0.8247500658
20230524_220801,tracking_shuffled_objects/task.json,745,Rachneet/gpt2-xl-alpaca,open,5,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100-PCIE-40GB,0.3087248322,0.2599619869,61,165,0.3369127517,0.2929947759,131,135,52.43355705,0.8239879012
20230525_213130,tracking_shuffled_objects/task.json,745,text-davinci-003,closed,0,0,adaptive,None,None,None,None,None,None,0.3020134228,0.28157513,-100,-100,0.3046979866,0.2914345622,-100,-100,7.911409396,0.9247719049
20230525_214909,tracking_shuffled_objects/task.json,745,text-davinci-003,closed,5,0,adaptive,None,None,None,None,None,None,0.3087248322,0.3006779119,-100,-100,0.3087248322,0.3070753143,-100,-100,7.77852349,0.9254319072
20230525_220531,tracking_shuffled_objects/task.json,745,text-davinci-003,closed-adv,0,0,adaptive,None,None,None,None,None,None,0.2617449664,0.2834674061,-100,-100,-100,-100,-100,-100,15.6590604,-100
20230525_222318,tracking_shuffled_objects/task.json,745,text-davinci-003,closed-adv,5,0,adaptive,None,None,None,None,None,None,0.3382550336,0.3638688364,-100,-100,-100,-100,-100,-100,1.661744966,-100
20230525_224437,tracking_shuffled_objects/task.json,745,text-davinci-003,open,0,0,adaptive,None,None,None,None,None,None,0.2402684564,0.237015587,-100,-100,0.2939597315,0.2652884567,-100,-100,8.344966443,0.8834582567
20230525_230047,tracking_shuffled_objects/task.json,745,text-davinci-003,open,5,0,adaptive,None,None,None,None,None,None,0.3060402685,0.2954446374,-100,-100,0.311409396,0.3051316615,-100,-100,7.797315436,0.9251667857
20230605_154904,tracking_shuffled_objects/task.json,745,text-davinci-001,closed-adv,0,0,adaptive,None,None,None,None,None,None,0.3194630872,0.3415431627,-100,-100,-100,-100,-100,-100,15.9033557,-100
20230605_160240,tracking_shuffled_objects/task.json,745,text-davinci-001,closed-adv,5,0,adaptive,None,None,None,None,None,None,0.3181208054,0.358032423,-100,-100,-100,-100,-100,-100,1.681879195,-100
20230605_161611,tracking_shuffled_objects/task.json,745,text-davinci-001,open,0,0,adaptive,None,None,None,None,None,None,0.244295302,0.218439123,-100,-100,0.3342281879,0.2708282126,-100,-100,9.079194631,0.8842322826
20230605_162933,tracking_shuffled_objects/task.json,745,text-davinci-001,open,5,0,adaptive,None,None,None,None,None,None,0.3234899329,0.2692265336,-100,-100,0.332885906,0.284844893,-100,-100,7.530201342,0.9276434183
20230605_180542,tracking_shuffled_objects/task.json,745,text-davinci-001,closed,0,0,adaptive,None,None,None,None,None,None,0.1785234899,0.1806147563,-100,-100,0.3315436242,0.2890819646,-100,-100,11.46040268,0.8949456215
20230605_181906,tracking_shuffled_objects/task.json,745,text-davinci-001,closed,5,0,adaptive,None,None,None,None,None,None,0.3369127517,0.2768683662,-100,-100,0.3409395973,0.2891421612,-100,-100,7.35033557,0.9288803339
20230603_144122,strange_stories/task.json,116,gpt2,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.06034482759,0.04481792717,-100,-100,0.1551724138,0.07721674877,-100,-100,66.10344828,0.8735143542
20230603_144126,strange_stories/task.json,116,gpt2,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,105,NVIDIA A100 80GB PCIe,0.06034482759,0.04481792717,-100,-100,0.1810344828,0.09317368566,-100,-100,66.0862069,0.8736402392
20230603_144129,strange_stories/task.json,116,gpt2,closed,0,0.01,adaptive,16,<|endoftext|>,50256,50256,86379,NVIDIA A100 80GB PCIe,0.06034482759,0.04444444444,-100,-100,0.1724137931,0.08932012111,-100,-100,66.0862069,0.8732376099
20230603_144133,strange_stories/task.json,116,gpt2,closed,4,0.01,adaptive,16,<|endoftext|>,50256,50256,2266,NVIDIA A100 80GB PCIe,0.1982758621,0.1439276486,-100,-100,0.2155172414,0.1204365079,-100,-100,67.21551724,0.8769468665
